Open Time,Open,High,Low,Close,Volume
2023-01-03 01:00:00,16695.59000000,16696.04000000,16651.42000000,16677.60000000,5606.20770000
2023-01-03 02:00:00,16677.60000000,16688.53000000,16671.60000000,16674.03000000,4217.23484000
2023-01-03 03:00:00,16674.04000000,16700.28000000,16666.91000000,16691.81000000,4675.39859000
2023-01-03 04:00:00,16691.81000000,16699.63000000,16681.79000000,16685.64000000,3591.36818000
2023-01-03 05:00:00,16685.21000000,16727.72000000,16683.31000000,16725.50000000,5214.59458000
2023-01-03 06:00:00,16725.50000000,16778.40000000,16722.31000000,16727.58000000,7123.40419000
2023-01-03 07:00:00,16727.58000000,16732.64000000,16707.57000000,16729.74000000,5504.97638000
2023-01-03 08:00:00,16730.15000000,16735.84000000,16698.15000000,16715.22000000,7060.75169000
2023-01-03 09:00:00,16714.77000000,16766.00000000,16714.00000000,16741.31000000,6977.90665000
2023-01-03 10:00:00,16741.22000000,16749.10000000,16721.89000000,16724.32000000,5640.04790000
2023-01-03 11:00:00,16724.00000000,16737.58000000,16709.87000000,16721.03000000,5897.45752000
2023-01-03 12:00:00,16721.42000000,16728.02000000,16703.00000000,16710.85000000,6466.63588000
2023-01-03 13:00:00,16710.85000000,16739.93000000,16709.41000000,16725.53000000,7567.34193000
2023-01-03 14:00:00,16725.53000000,16773.00000000,16631.95000000,16661.23000000,15670.06766000
2023-01-03 15:00:00,16662.08000000,16683.45000000,16617.79000000,16676.94000000,12427.73835000
2023-01-03 16:00:00,16677.54000000,16688.20000000,16611.30000000,16622.58000000,10273.56889000
2023-01-03 17:00:00,16621.93000000,16644.00000000,16605.28000000,16633.65000000,6785.77064000
2023-01-03 18:00:00,16633.15000000,16653.53000000,16626.80000000,16645.08000000,5698.95938000
2023-01-03 19:00:00,16644.51000000,16657.54000000,16622.41000000,16643.37000000,6760.83384000
2023-01-03 20:00:00,16643.77000000,16680.44000000,16640.40000000,16661.37000000,7053.06124000
2023-01-03 21:00:00,16661.37000000,16685.73000000,16658.36000000,16664.63000000,4588.95144000
2023-01-03 22:00:00,16664.44000000,16680.37000000,16647.71000000,16677.11000000,3839.28133000
2023-01-03 23:00:00,16677.11000000,16695.00000000,16667.16000000,16675.18000000,5215.36370000
2023-01-04 00:00:00,16675.65000000,16677.15000000,16652.66000000,16660.53000000,4922.78018000
2023-01-04 01:00:00,16660.53000000,16737.23000000,16657.68000000,16701.97000000,9492.81204000
2023-01-04 02:00:00,16701.63000000,16754.52000000,16701.50000000,16736.52000000,9182.69030000
2023-01-04 03:00:00,16736.52000000,16877.65000000,16736.39000000,16862.02000000,18306.29002000
2023-01-04 04:00:00,16862.61000000,16910.98000000,16849.44000000,16860.50000000,10155.76424000
2023-01-04 05:00:00,16861.05000000,16867.22000000,16840.36000000,16857.57000000,6067.90040000
2023-01-04 06:00:00,16857.57000000,16880.00000000,16849.31000000,16878.18000000,6314.32318000
2023-01-04 07:00:00,16878.87000000,16891.27000000,16850.00000000,16869.44000000,7732.26528000
2023-01-04 08:00:00,16869.49000000,16919.00000000,16833.50000000,16864.95000000,10747.14204000
2023-01-04 09:00:00,16864.51000000,16869.70000000,16831.13000000,16844.91000000,7428.47586000
2023-01-04 10:00:00,16844.69000000,16848.06000000,16832.10000000,16844.92000000,6103.39721000
2023-01-04 11:00:00,16845.30000000,16854.24000000,16834.42000000,16835.35000000,6041.62493000
2023-01-04 12:00:00,16835.35000000,16846.95000000,16804.08000000,16812.19000000,8292.10960000
2023-01-04 13:00:00,16812.57000000,16837.34000000,16808.55000000,16828.20000000,6632.83668000
2023-01-04 14:00:00,16828.40000000,16863.09000000,16795.24000000,16830.12000000,11666.84154000
2023-01-04 15:00:00,16830.12000000,16858.51000000,16765.30000000,16854.05000000,14251.27171000
2023-01-04 16:00:00,16853.55000000,16897.00000000,16829.00000000,16858.85000000,10314.19057000
2023-01-04 17:00:00,16858.85000000,16940.00000000,16849.50000000,16893.24000000,11064.92581000
2023-01-04 18:00:00,16892.98000000,16985.91000000,16872.07000000,16948.04000000,11575.12283000
2023-01-04 19:00:00,16948.04000000,16991.87000000,16787.85000000,16842.36000000,19122.11255000
2023-01-04 20:00:00,16842.32000000,16852.23000000,16777.00000000,16806.49000000,10533.90467000
2023-01-04 21:00:00,16806.49000000,16832.73000000,16793.73000000,16826.81000000,4532.62963000
2023-01-04 22:00:00,16827.21000000,16853.71000000,16814.93000000,16826.68000000,4037.94925000
2023-01-04 23:00:00,16826.72000000,16869.56000000,16815.54000000,16850.36000000,5842.82810000
2023-01-05 00:00:00,16850.36000000,16878.18000000,16827.24000000,16828.45000000,6623.10938000
2023-01-05 01:00:00,16828.09000000,16849.99000000,16807.72000000,16832.90000000,5556.45206000
2023-01-05 02:00:00,16833.37000000,16844.44000000,16823.30000000,16836.80000000,4543.82321000
2023-01-05 03:00:00,16836.80000000,16838.57000000,16818.86000000,16827.71000000,5040.38256000
2023-01-05 04:00:00,16827.71000000,16842.85000000,16821.21000000,16836.41000000,4379.90824000
2023-01-05 05:00:00,16836.41000000,16849.37000000,16835.04000000,16844.12000000,4515.36693000
2023-01-05 06:00:00,16844.12000000,16845.80000000,16812.56000000,16817.13000000,5572.14194000
2023-01-05 07:00:00,16817.34000000,16824.40000000,16789.87000000,16823.64000000,6746.14124000
2023-01-05 08:00:00,16823.05000000,16829.99000000,16792.85000000,16807.53000000,6447.49843000
2023-01-05 09:00:00,16807.74000000,16814.23000000,16780.75000000,16807.12000000,7782.61782000
2023-01-05 10:00:00,16807.22000000,16837.59000000,16803.49000000,16825.08000000,6356.79431000
2023-01-05 11:00:00,16825.36000000,16839.00000000,16814.71000000,16833.60000000,5709.31049000
2023-01-05 12:00:00,16833.60000000,16834.70000000,16816.68000000,16822.13000000,5387.18553000
2023-01-05 13:00:00,16822.13000000,16832.54000000,16777.86000000,16780.25000000,9909.86762000
2023-01-05 14:00:00,16780.79000000,16837.00000000,16753.00000000,16829.59000000,13999.13031000
2023-01-05 15:00:00,16830.28000000,16879.82000000,16823.10000000,16842.94000000,12667.05102000
2023-01-05 16:00:00,16842.94000000,16865.21000000,16823.22000000,16838.28000000,8528.81937000
2023-01-05 17:00:00,16837.96000000,16846.88000000,16811.82000000,16814.48000000,6639.45914000
2023-01-05 18:00:00,16814.18000000,16847.59000000,16800.50000000,16841.93000000,7720.01139000
2023-01-05 19:00:00,16841.94000000,16875.50000000,16826.67000000,16863.85000000,7269.17460000
2023-01-05 20:00:00,16864.29000000,16873.52000000,16846.63000000,16859.02000000,5979.34021000
2023-01-05 21:00:00,16859.02000000,16864.84000000,16834.17000000,16848.51000000,5700.51710000
2023-01-05 22:00:00,16848.51000000,16857.96000000,16832.34000000,16837.85000000,3566.06790000
2023-01-05 23:00:00,16838.09000000,16847.88000000,16818.91000000,16831.85000000,6833.39561000
2023-01-06 00:00:00,16831.85000000,16872.57000000,16825.85000000,16859.78000000,6280.98380000
2023-01-06 01:00:00,16859.44000000,16863.16000000,16820.18000000,16827.80000000,4845.69802000
2023-01-06 02:00:00,16827.45000000,16839.79000000,16802.01000000,16837.06000000,7000.67909000
2023-01-06 03:00:00,16836.65000000,16842.03000000,16826.46000000,16833.56000000,4769.20542000
2023-01-06 04:00:00,16833.56000000,16837.87000000,16805.31000000,16822.99000000,6236.39942000
2023-01-06 05:00:00,16823.24000000,16823.63000000,16792.12000000,16810.18000000,6230.44034000
2023-01-06 06:00:00,16809.74000000,16816.45000000,16779.96000000,16786.86000000,6529.22759000
2023-01-06 07:00:00,16786.60000000,16802.87000000,16780.15000000,16794.06000000,5763.44917000
2023-01-06 08:00:00,16794.33000000,16812.22000000,16791.47000000,16802.11000000,5475.13940000
2023-01-06 09:00:00,16802.11000000,16802.27000000,16762.50000000,16787.10000000,7581.99164000
2023-01-06 10:00:00,16787.10000000,16802.98000000,16760.00000000,16767.06000000,6268.17791000
2023-01-06 11:00:00,16767.15000000,16772.78000000,16709.88000000,16738.22000000,10651.25261000
2023-01-06 12:00:00,16738.74000000,16749.00000000,16717.66000000,16731.02000000,7194.28857000
2023-01-06 13:00:00,16730.65000000,16817.00000000,16679.00000000,16774.19000000,18804.40486000
2023-01-06 14:00:00,16774.19000000,16791.49000000,16720.00000000,16748.82000000,11361.10297000
2023-01-06 15:00:00,16748.82000000,16849.00000000,16748.26000000,16840.82000000,15225.11473000
2023-01-06 16:00:00,16840.10000000,16854.00000000,16805.04000000,16827.21000000,11411.79147000
2023-01-06 17:00:00,16827.21000000,16845.78000000,16811.63000000,16821.27000000,8080.32447000
2023-01-06 18:00:00,16821.58000000,16864.15000000,16821.12000000,16850.45000000,9135.64548000
2023-01-06 19:00:00,16850.64000000,16965.41000000,16845.00000000,16939.91000000,14143.93623000
2023-01-06 20:00:00,16940.41000000,17041.00000000,16886.21000000,16897.48000000,15953.02164000
2023-01-06 21:00:00,16897.96000000,16952.70000000,16889.27000000,16931.27000000,7417.97543000
2023-01-06 22:00:00,16931.27000000,16967.41000000,16930.68000000,16958.35000000,5234.95010000
2023-01-06 23:00:00,16958.35000000,16980.00000000,16942.10000000,16950.65000000,5806.08379000
2023-01-07 00:00:00,16950.31000000,16979.38000000,16930.46000000,16978.18000000,5467.28682000
2023-01-07 01:00:00,16978.15000000,16981.91000000,16944.15000000,16950.02000000,4267.66570000
2023-01-07 02:00:00,16950.02000000,16956.11000000,16936.26000000,16944.24000000,4191.36187000
2023-01-07 03:00:00,16943.93000000,16958.06000000,16936.58000000,16952.46000000,4016.68993000
2023-01-07 04:00:00,16952.73000000,16954.45000000,16936.04000000,16938.27000000,3778.01251000
2023-01-07 05:00:00,16937.85000000,16942.06000000,16932.37000000,16934.28000000,3697.84857000
2023-01-07 06:00:00,16934.02000000,16936.89000000,16922.14000000,16933.29000000,4212.49077000
2023-01-07 07:00:00,16933.56000000,16948.78000000,16931.94000000,16948.09000000,3792.07998000
2023-01-07 08:00:00,16948.18000000,16954.95000000,16926.99000000,16929.76000000,4917.47697000
2023-01-07 09:00:00,16929.58000000,16933.95000000,16921.44000000,16928.51000000,4343.09876000
2023-01-07 10:00:00,16928.78000000,16930.56000000,16912.18000000,16922.51000000,4731.06815000
2023-01-07 11:00:00,16922.51000000,16925.90000000,16908.07000000,16918.30000000,4945.07877000
2023-01-07 12:00:00,16918.30000000,16920.07000000,16908.00000000,16916.14000000,5565.59897000
2023-01-07 13:00:00,16916.14000000,16936.58000000,16914.14000000,16919.34000000,5503.13343000
2023-01-07 14:00:00,16919.34000000,16947.70000000,16908.60000000,16937.92000000,5735.37622000
2023-01-07 15:00:00,16937.63000000,16947.64000000,16934.35000000,16940.42000000,3845.98614000
2023-01-07 16:00:00,16940.60000000,16940.61000000,16916.00000000,16922.79000000,5124.97026000
2023-01-07 17:00:00,16922.79000000,16935.87000000,16918.85000000,16928.85000000,4106.23680000
2023-01-07 18:00:00,16928.85000000,16940.00000000,16928.22000000,16938.12000000,3342.11240000
2023-01-07 19:00:00,16938.12000000,16946.13000000,16935.23000000,16944.05000000,3500.68036000
2023-01-07 20:00:00,16944.05000000,16951.92000000,16937.04000000,16945.77000000,4307.78731000
2023-01-07 21:00:00,16945.44000000,16950.25000000,16937.00000000,16939.31000000,3924.97772000
2023-01-07 22:00:00,16939.06000000,16941.69000000,16929.46000000,16936.31000000,3605.78679000
2023-01-07 23:00:00,16936.31000000,16948.04000000,16931.05000000,16943.57000000,3603.76360000
2023-01-08 00:00:00,16943.83000000,16955.00000000,16911.00000000,16926.66000000,6117.02466000
2023-01-08 01:00:00,16926.66000000,16936.00000000,16915.25000000,16929.82000000,4392.91927000
2023-01-08 02:00:00,16929.82000000,16934.00000000,16919.07000000,16931.18000000,3389.34917000
2023-01-08 03:00:00,16931.46000000,16944.62000000,16926.17000000,16944.02000000,4396.50361000
2023-01-08 04:00:00,16944.02000000,16944.99000000,16934.40000000,16934.75000000,2924.64040000
2023-01-08 05:00:00,16934.95000000,16944.21000000,16933.54000000,16943.73000000,3386.28009000
2023-01-08 06:00:00,16943.73000000,16951.97000000,16933.26000000,16950.92000000,4100.79008000
2023-01-08 07:00:00,16950.92000000,16957.12000000,16943.16000000,16953.77000000,4255.90012000
2023-01-08 08:00:00,16953.77000000,16956.01000000,16940.01000000,16946.07000000,4846.58066000
2023-01-08 09:00:00,16945.91000000,16967.67000000,16925.05000000,16935.60000000,7110.82123000
2023-01-08 10:00:00,16935.60000000,16940.00000000,16933.14000000,16936.41000000,3937.60336000
2023-01-08 11:00:00,16936.41000000,16954.00000000,16926.30000000,16927.42000000,4539.40504000
2023-01-08 12:00:00,16927.42000000,16932.51000000,16921.40000000,16923.75000000,4218.20227000
2023-01-08 13:00:00,16924.01000000,16938.49000000,16920.37000000,16933.03000000,4085.80873000
2023-01-08 14:00:00,16933.32000000,16954.30000000,16931.25000000,16952.44000000,5570.28633000
2023-01-08 15:00:00,16952.44000000,17019.79000000,16938.00000000,17000.43000000,9212.24098000
2023-01-08 16:00:00,17000.43000000,17022.08000000,16916.10000000,16936.87000000,10618.32869000
2023-01-08 17:00:00,16936.87000000,16952.03000000,16920.30000000,16928.50000000,5335.04620000
2023-01-08 18:00:00,16928.89000000,16936.49000000,16919.94000000,16929.84000000,3902.21677000
2023-01-08 19:00:00,16930.03000000,16939.45000000,16923.84000000,16927.25000000,3702.07617000
2023-01-08 20:00:00,16927.25000000,16982.43000000,16924.41000000,16966.67000000,8747.81270000
2023-01-08 21:00:00,16966.95000000,16988.02000000,16945.50000000,16957.46000000,6021.89438000
2023-01-08 22:00:00,16957.28000000,16976.53000000,16952.67000000,16963.14000000,4593.80115000
2023-01-08 23:00:00,16963.27000000,17176.99000000,16962.95000000,17127.83000000,15750.36489000
2023-01-09 00:00:00,17127.83000000,17199.00000000,17104.66000000,17184.51000000,16663.49596000
2023-01-09 01:00:00,17185.28000000,17230.00000000,17145.52000000,17175.02000000,11243.36822000
2023-01-09 02:00:00,17175.02000000,17252.60000000,17161.70000000,17191.47000000,14664.83212000
2023-01-09 03:00:00,17191.47000000,17217.34000000,17176.72000000,17197.00000000,8227.46784000
2023-01-09 04:00:00,17197.00000000,17253.19000000,17194.32000000,17226.49000000,11007.13679000
2023-01-09 05:00:00,17227.11000000,17262.56000000,17200.60000000,17205.95000000,8658.79449000
2023-01-09 06:00:00,17205.95000000,17220.59000000,17180.00000000,17189.24000000,7006.60552000
2023-01-09 07:00:00,17189.25000000,17215.48000000,17183.92000000,17198.48000000,6873.81205000
2023-01-09 08:00:00,17198.01000000,17240.00000000,17186.95000000,17191.68000000,8729.24544000
2023-01-09 09:00:00,17191.68000000,17270.00000000,17189.53000000,17238.38000000,11688.66494000
2023-01-09 10:00:00,17238.38000000,17285.48000000,17235.59000000,17264.50000000,10364.82478000
2023-01-09 11:00:00,17264.10000000,17278.87000000,17236.21000000,17238.93000000,7685.46206000
2023-01-09 12:00:00,17239.47000000,17254.97000000,17228.85000000,17249.06000000,7702.65742000
2023-01-09 13:00:00,17249.40000000,17295.55000000,17190.74000000,17226.90000000,11770.67245000
2023-01-09 14:00:00,17227.30000000,17276.13000000,17206.98000000,17264.25000000,13182.45775000
2023-01-09 15:00:00,17263.67000000,17335.35000000,17228.67000000,17268.49000000,17858.24406000
2023-01-09 16:00:00,17268.49000000,17357.70000000,17268.02000000,17327.84000000,16193.72323000
2023-01-09 17:00:00,17328.25000000,17375.77000000,17316.43000000,17356.96000000,12553.81044000
2023-01-09 18:00:00,17356.57000000,17398.80000000,17323.71000000,17350.71000000,14266.71978000
2023-01-09 19:00:00,17351.10000000,17352.68000000,17293.34000000,17293.69000000,9506.66121000
2023-01-09 20:00:00,17294.19000000,17313.30000000,17177.87000000,17221.29000000,16784.29540000
2023-01-09 21:00:00,17221.29000000,17246.26000000,17165.04000000,17182.48000000,10641.44945000
2023-01-09 22:00:00,17182.36000000,17222.32000000,17167.35000000,17204.83000000,5444.24581000
2023-01-09 23:00:00,17204.83000000,17205.57000000,17128.00000000,17178.26000000,7492.88002000
2023-01-10 00:00:00,17179.04000000,17220.29000000,17178.19000000,17219.19000000,7195.97060000
2023-01-10 01:00:00,17219.19000000,17235.00000000,17188.31000000,17194.39000000,8619.72528000
2023-01-10 02:00:00,17193.97000000,17215.00000000,17146.34000000,17185.94000000,9620.79785000
2023-01-10 03:00:00,17185.73000000,17208.17000000,17172.47000000,17205.72000000,5509.67537000
2023-01-10 04:00:00,17205.31000000,17222.50000000,17196.04000000,17221.68000000,6465.17667000
2023-01-10 05:00:00,17222.05000000,17233.91000000,17207.05000000,17228.77000000,5477.38412000
2023-01-10 06:00:00,17228.66000000,17233.50000000,17189.15000000,17203.95000000,7243.88623000
2023-01-10 07:00:00,17203.95000000,17211.00000000,17192.00000000,17203.20000000,6803.12603000
2023-01-10 08:00:00,17203.20000000,17270.69000000,17187.73000000,17256.34000000,10065.10708000
2023-01-10 09:00:00,17256.34000000,17277.87000000,17242.12000000,17247.71000000,7103.67661000
2023-01-10 10:00:00,17247.71000000,17276.60000000,17233.48000000,17271.02000000,6781.42590000
2023-01-10 11:00:00,17271.02000000,17286.02000000,17250.95000000,17252.89000000,7132.79462000
2023-01-10 12:00:00,17252.89000000,17257.19000000,17218.44000000,17224.15000000,8319.09891000
2023-01-10 13:00:00,17224.15000000,17255.55000000,17212.14000000,17246.05000000,8539.81370000
2023-01-10 14:00:00,17246.45000000,17326.07000000,17220.00000000,17286.59000000,21263.07475000
2023-01-10 15:00:00,17287.01000000,17375.00000000,17271.38000000,17327.70000000,19401.38074000
2023-01-10 16:00:00,17327.70000000,17341.97000000,17282.00000000,17302.15000000,10943.41192000
2023-01-10 17:00:00,17302.55000000,17339.29000000,17287.11000000,17325.97000000,7038.14912000
2023-01-10 18:00:00,17325.61000000,17443.95000000,17323.02000000,17433.95000000,14841.37941000
2023-01-10 19:00:00,17433.70000000,17456.07000000,17398.28000000,17432.85000000,10256.87600000
2023-01-10 20:00:00,17432.85000000,17495.69000000,17405.30000000,17477.15000000,12015.24942000
2023-01-10 21:00:00,17477.95000000,17499.00000000,17448.75000000,17463.56000000,7080.33103000
2023-01-10 22:00:00,17463.86000000,17464.56000000,17418.98000000,17428.08000000,6677.99954000
2023-01-10 23:00:00,17428.08000000,17444.97000000,17403.73000000,17440.66000000,6986.91491000
2023-01-11 00:00:00,17440.64000000,17502.83000000,17428.37000000,17466.02000000,8526.37461000
2023-01-11 01:00:00,17466.02000000,17510.00000000,17436.03000000,17458.05000000,8068.79008000
2023-01-11 02:00:00,17458.49000000,17462.70000000,17383.08000000,17388.20000000,7948.58416000
2023-01-11 03:00:00,17387.67000000,17425.20000000,17366.58000000,17416.14000000,7402.73595000
2023-01-11 04:00:00,17416.49000000,17425.42000000,17391.00000000,17408.39000000,5250.33415000
2023-01-11 05:00:00,17407.98000000,17436.73000000,17397.27000000,17406.30000000,6119.31971000
2023-01-11 06:00:00,17406.16000000,17442.47000000,17388.00000000,17437.29000000,9009.63417000
2023-01-11 07:00:00,17436.89000000,17462.99000000,17426.07000000,17446.65000000,9347.60277000
2023-01-11 08:00:00,17447.02000000,17451.38000000,17408.68000000,17447.60000000,8596.90944000
2023-01-11 09:00:00,17447.95000000,17472.15000000,17439.70000000,17446.71000000,8159.56219000
2023-01-11 10:00:00,17446.86000000,17459.00000000,17435.18000000,17441.24000000,6172.66996000
2023-01-11 11:00:00,17441.24000000,17454.51000000,17427.86000000,17437.75000000,7057.23375000
2023-01-11 12:00:00,17437.75000000,17437.75000000,17402.00000000,17418.56000000,9151.50731000
2023-01-11 13:00:00,17418.56000000,17435.74000000,17383.48000000,17413.43000000,9777.24374000
2023-01-11 14:00:00,17413.43000000,17435.87000000,17376.00000000,17413.97000000,13585.06312000
2023-01-11 15:00:00,17413.97000000,17437.71000000,17315.60000000,17332.43000000,16548.57079000
2023-01-11 16:00:00,17331.90000000,17368.37000000,17320.42000000,17347.62000000,9399.06698000
2023-01-11 17:00:00,17347.79000000,17393.50000000,17342.51000000,17382.08000000,7438.16925000
2023-01-11 18:00:00,17382.05000000,17571.70000000,17380.76000000,17487.09000000,23106.94112000
2023-01-11 19:00:00,17486.44000000,17557.76000000,17468.57000000,17550.29000000,15845.33763000
2023-01-11 20:00:00,17549.62000000,17581.75000000,17508.86000000,17550.57000000,13165.28391000
2023-01-11 21:00:00,17550.57000000,17571.38000000,17529.39000000,17558.60000000,8702.05303000
2023-01-11 22:00:00,17559.49000000,17597.00000000,17514.06000000,17556.41000000,12547.23588000
2023-01-11 23:00:00,17556.41000000,18000.00000000,17550.87000000,17943.26000000,31295.38283000
2023-01-12 00:00:00,17943.26000000,18297.37000000,17907.25000000,18264.10000000,29755.53326000
2023-01-12 01:00:00,18264.10000000,18292.56000000,18140.58000000,18221.51000000,23739.80084000
2023-01-12 02:00:00,18222.31000000,18385.71000000,18179.49000000,18207.54000000,18968.39437000
2023-01-12 03:00:00,18206.85000000,18240.17000000,18196.83000000,18224.68000000,10030.80424000
2023-01-12 04:00:00,18224.68000000,18232.50000000,18197.46000000,18215.66000000,7951.75735000
2023-01-12 05:00:00,18215.74000000,18241.43000000,18075.19000000,18087.54000000,12286.65303000
2023-01-12 06:00:00,18087.54000000,18164.19000000,18085.30000000,18147.77000000,9141.46584000
2023-01-12 07:00:00,18147.25000000,18177.97000000,18117.30000000,18138.22000000,7876.30717000
2023-01-12 08:00:00,18138.21000000,18152.17000000,18071.06000000,18151.52000000,9012.78676000
2023-01-12 09:00:00,18151.52000000,18173.72000000,18129.31000000,18164.67000000,8167.69214000
2023-01-12 10:00:00,18164.13000000,18218.00000000,18142.18000000,18185.60000000,9055.01010000
2023-01-12 11:00:00,18185.60000000,18222.59000000,18163.57000000,18200.80000000,8018.64554000
2023-01-12 12:00:00,18200.80000000,18279.86000000,18170.27000000,18268.94000000,15008.40297000
2023-01-12 13:00:00,18269.59000000,18380.47000000,17892.05000000,18284.91000000,51231.61325000
2023-01-12 14:00:00,18284.91000000,18356.58000000,17925.09000000,17998.56000000,40174.44274000
2023-01-12 15:00:00,17997.63000000,18142.80000000,17988.01000000,18086.62000000,24291.99886000
2023-01-12 16:00:00,18087.28000000,18144.00000000,18054.61000000,18134.55000000,14946.27349000
2023-01-12 17:00:00,18134.55000000,18872.00000000,18105.56000000,18837.06000000,37374.42104000
2023-01-12 18:00:00,18837.06000000,18988.00000000,18615.21000000,18796.93000000,33953.94896000
2023-01-12 19:00:00,18796.93000000,19060.00000000,18760.34000000,18885.35000000,24609.80921000
2023-01-12 20:00:00,18885.35000000,19087.00000000,18820.63000000,19048.95000000,19237.60617000
2023-01-12 21:00:00,19048.95000000,19117.04000000,18762.00000000,18830.07000000,21655.32154000
2023-01-12 22:00:00,18830.07000000,18936.21000000,18776.83000000,18913.92000000,9015.33064000
2023-01-12 23:00:00,18913.38000000,18915.56000000,18844.55000000,18846.62000000,9064.30227000
2023-01-13 00:00:00,18846.62000000,18887.00000000,18714.12000000,18771.61000000,14571.89741000
2023-01-13 01:00:00,18771.61000000,18819.37000000,18744.58000000,18811.48000000,9450.99789000
